dt_year_month,ap_group_name,user_count,upload_bytes,download_bytes,session_time
201907,,1192965,3.14944E+12,1.54269E+13,5433044321
201907,14코스,2826,5700023819,53672914264,15590417
201907,15코스,2632,4780020832,34654959098,13366200
201907,1코스 시작점,2038,3142617935,38303701179,4106327
201907,21코스,1718,4369653618,39061334753,6903778
201907,GS25 대포점,1675,1865054362,4357592547,995678
201907,곽지과물해변,6749,43021301563,1.63537E+11,26787089
201907,관음사 휴게소,1176,14038545507,53664053570,5687516
201907,구좌읍3,1929,721897894,8696087028,6716120
201907,국수문화거리,16176,8805416611,76195548104,41468265
201907,남원생활체육관,1676,22665067529,2.64576E+11,7404250
201907,노루생태공원,639,2521851829,29917014337,2303030
201907,노루생태관찰원,102,1715641989,15223250331,863052
201907,노형초등학교,41938,13623835512,1.23722E+11,140863425
201907,대정감협 인근 공영주차장,4993,6760096107,74554143040,8564767
201907,대학동(버스),11965,7575240089,99529270651,40090470
201907,디지탈플랜,6,1498077,9498431,7402
201907,만장굴,2607,19307401398,86245620660,14382878
201907,문화예술의 거리,22763,14001832235,1.18517E+11,75614227
201907,방일리공원,3586,2415305567,44840439875,13014044
201907,번개과학체험관,895,8155364245,36441196594,2579695
201907,베니스랜드,44,286636369,1126283227,114197
201907,보건소,383,54070829,443951645,1295610
201907,봉개동주민센터,799,2000474313,8437066792,2823989
201907,붉은오름자연휴양림,786,9741288022,29645387420,2916831
201907,비석거리,21381,3554228532,31541800664,6025746
201907,사계 해안도로,2999,4391211168,8059499490,2761035
201907,산천단 한국폴리텍대학(버스),8395,6637862120,44837538335,30426377
201907,삼성혈-2,849,319588742,5277791609,1466466
201907,상효원,265,2051574554,30214613619,1873428
201907,새연교안내소,1986,5275489171,34432942815,2983624
201907,서귀포롤러스케이트장,578,2110297799,18986468847,1316805
201907,서귀포시궁도장,337,653165481,4431398554,700073
201907,서귀포시립이중섭미술관,916,8057835776,42210092343,4390468
201907,서해아파트(버스),140,5937922,12683582,381699
201907,성산읍4,13450,13217850880,69090187954,3707605
201907,성산읍사무소,5391,7398255085,99541661648,7761237
201907,세계성문화박물관(2층),1697,914206954,11608839406,4318320
201907,시외버스터미널,8758,10616074674,57003954618,6874469
201907,신양 섭지코지 해변,5717,10285729560,58539605832,5795175
201907,신제주로터리,14074,6495945959,84850530214,9928140
201907,애월119센터,4642,2252416039,15532672809,16862481
201907,애월읍2,3631,1692316440,9413799640,12093190
201907,애월체육관,2457,14522775553,34491539202,3345766
201907,약천사,1184,9686592945,91680193775,3598679
201907,영어교육도시119센터,586,2056383464,22715249842,4031777
201907,운진항,4745,29528946650,2.54995E+11,20106737
201907,월령포구,584,1215365207,2675820751,2242715
201907,유리의성,294,995314364,10803642964,944684
201907,은남동,28810,9653387813,65083504795,87840129
201907,이중섭거리,8262,29007492343,2.33773E+11,14603703
201907,인화동,18543,3302638975,33267474160,55169178
201907,"전쟁역사박물관 (구,평화박물관)",430,1992392815,14027069866,8769865
201907,정부제주지방합동청사,26391,7698283760,73620988498,73794625
201907,제주 중앙여자고등학교 버스정류소,48044,28284937379,2.18737E+11,153091870
201907,제주고등학교,30004,13037357557,1.11916E+11,113194894
201907,제주공룡랜드,1472,2615608135,6264719666,5563430
201907,제주국민체육센터,2124,3623162417,42855670596,5733968
201907,제주권역재활병원,5629,10142031578,2.64817E+11,17858231
201907,제주돌마을공원,112,315070964,1723888718,538254
201907,제주동중학교,30116,9371831676,1.13615E+11,103086356
201907,제주러브랜드,1948,16542231369,24992199933,7559126
201907,제주세계자연유산센터,2022,14062753924,28431503128,12861384
201907,제주시자치경찰단,1250,2118156267,13993011138,6410698
201907,제주월드컵경기장 서귀포버스터미널,50742,15921001780,1.94587E+11,21793895
201907,제주조랑말타운,766,23795941162,3.88122E+11,14097958
201907,제주한라대학교(아쉬람BD_CU),16452,16990642645,1.17468E+11,60553616
201907,주공아파트5단지,14046,3563009554,47870007802,6262938
201907,주상절리대(제1매표소),845,2609763236,50417266531,2544886
201907,중문고등학교(북),13060,2484829115,34990234556,3787973
201907,중문관광단지입구 (남),10125,3455499518,26285607243,4154714
201907,중문동(남),16043,4582166604,59313139011,7690215
201907,천지연 공영주차장,4486,1663368291,26124611169,2276833
201907,큰엉(남원관광지구),329,816232545,800301779,244357
201907,토평마을회관(서),6179,6014520376,63511386622,9072230
201907,표선면1,3310,520816462,7149229578,1492660
201907,표선면5,9195,13857763884,1.12281E+11,10661716
201907,표선면사무소,2436,22296844270,86318189082,3682999
201907,하효 쇠소깍 해변,4310,35680279755,1.63633E+11,10624405
201907,한경체육관,1777,3521487211,65103872636,8614586
201907,한국야구명예전당,420,22311125574,1.65092E+11,2484565
201907,한담동(버스)남,4694,9055774185,27377191838,13587836
201907,한림공원 (협재․쌍용굴),1571,12111928955,8904975935,6808321
201907,현대미술관,321,6746310123,55115593501,1709949
201907,현대산부인과,28052,29143707423,1.85322E+11,17174325
201907,화북남문,9486,2355561198,22292209886,30528698
201908,17코스(광령1리-외도-이호-용두암-산지천),5983,20990685990,2.12322E+11,27334787
201908,18코스,8005,21563081617,1.00044E+11,36120529
201908,건입동주민센터,620,594160108,8490720155,1925366
201908,고마로 거리,47657,14268442588,1.04045E+11,188644285
201908,곽지과물해변,7396,41759736211,1.99092E+11,28338686
201908,광치기해변,16237,28691205834,1.03459E+11,12480513
201908,구좌읍3,1758,308884229,4528826447,6024979
201908,구좌읍7,515,506458912,877354967,1641671
201908,국립제주박물관,3285,7966765792,60166209287,4812224
201908,그리스신화박물관,1628,2511742648,7105359471,5702843
201908,금산공원,753,6610815660,20340443781,4743238
201908,김창열미술관,737,678938531,3080917499,2573606
201908,남서광마을,30626,7549497143,56025144558,96821244
201908,남원읍1,8979,2975464393,52547086298,6239102
201908,노형제2근린공원,4298,1910146270,18893231021,16335184
201908,대기고등학교,4353,2350307493,36871984445,16268038
201908,대유산업,406,4858075231,1.00845E+11,4088571
201908,대정감협 인근 공영주차장,4730,2221705639,29361161708,8849531
201908,더마파크,836,7706132634,59752663313,6263310
201908,동미빌딩,25964,10653084941,1.50681E+11,11011631
201908,메이즈랜드,539,2692148488,6326086859,2553978
201908,무오법정사,205,2038287641,24906561263,799278
201908,백년초박물관,242,58580490,1088820511,167348
201908,베니스랜드,101,2344198465,2711844409,249554
201908,붉은오름자연휴양림,801,3560097898,14246948590,2259800
201908,블루마운틴커피테마파크,718,3659869695,25069403474,1726595
201908,사계 해변,5106,8507720492,56372769323,7679849
201908,사라봉오거리,13023,1190970350,9135195475,45095726
201908,산남새마을금고,22168,6165069772,1.03016E+11,6646355
201908,산방산,3855,9340571872,52661464472,5986380
201908,삼성혈-3,5684,1041578392,3547907993,8834258
201908,새연교안내소,2497,8779773230,18200814019,2461511
201908,서귀포시 구 버스터미널,20241,11621293361,1.7431E+11,12653831
201908,서귀포자연휴양림(녹나무동),547,1572826151,14920775174,1146655
201908,서문가구거리,26288,11643329198,68817395591,77855961
201908,성산읍2,3897,5355868499,1.7589E+11,6365155
201908,성산포수협표선지점,10582,7767397718,93312562430,7651508
201908,성산하수처리장,1910,1328941484,32695995547,1949494
201908,세계술박물관,797,944927354,3541083658,854425
201908,송악산,2307,6934924785,20511919225,2439272
201908,수목원테마파크,1381,3154713755,4999420987,4302000
201908,신재생에너지관,196,879161769,6846278496,906758
201908,아프리카박물관,414,2753378838,42208736935,3073206
201908,안덕면2,7080,11660279906,2.15125E+11,11789104
201908,안덕면3,9686,4220692415,41448193648,2694337
201908,안덕면6,4076,2377198697,24695439791,1183990
201908,애월읍4,5539,3135454538,15676956847,18959818
201908,애월해안로,5947,4975082383,38622093430,23703778
201908,외도부영 2차 아파트,11601,4850370742,58619369627,23434512
201908,외돌개,2972,21075156422,57479816330,7363615
201908,용문 사거리,10428,3779771229,46661926181,32315079
201908,용문마을(서),16746,1925291401,11344408519,60453747
201908,우도-천진항( 마을정보센타),3653,14146152132,1.29672E+11,7940365
201908,은남동,29464,12435730750,74802841465,89710092
201908,인화동,18049,2638216385,25966904704,57879678
201908,정방폭포(주차장),2726,7813400779,32563457622,2073617
201908,제대아파트,6482,528765788,3866637971,22735513
201908,제주권역재활병원,5105,12833136969,4.47102E+11,25731205
201908,제주별빛누리공원,75,264496100,2214455521,225105
201908,제주서커스월드,3860,4664564356,41681872413,2717436
201908,제주시민회관,2367,21076274460,72850559826,14562994
201908,제주여자상업고등학교,23976,13853623597,83603146069,73336401
201908,제주한란전시관,392,595118547,11265437031,1304648
201908,종달리해변,815,1272203343,1806532536,3092397
201908,중문동(남),15620,5853423859,77489330831,8540373
201908,천지연 공영주차장,4216,2088029626,20472730407,2059404
201908,추사적거지,2699,21490841221,1.22434E+11,4889735
201908,케이티앤지,35682,17753717354,2.40442E+11,142234575
201908,큰엉(남원관광지구),326,1394698844,1175089328,240560
201908,탑동입구,16966,8774418633,43308808033,26534080
201908,표선면2,1541,1086838971,8599187980,1527767
201908,표선면3,12260,4819263477,90844465577,6547425
201908,표선면4,15959,12393269376,1.53854E+11,12435030
201908,표선면6,16274,8697833757,1.20195E+11,9397465
201908,하모2리,9889,9864559534,99769322608,8238950
201908,한라생태숲,1510,6891222646,61240171293,14068716
201908,한라수목원,23232,63282799508,3.20329E+11,186466230
201908,한라중학교/부영아파트,9163,5749234529,54393476258,32670206
201908,항일기념관,639,16649959700,2.29279E+11,7088571
201908,화북남문,11057,2267958988,27097474476,36259296
201908,화북동주민센터,854,841624567,5526130090,3355583
201908,효돈동1,2104,646170814,13440070831,1098105
201908,휴애리(생활공원),242,797594191,7289937527,2146132
201908,흑돼지 거리,20920,10426623893,62633558500,48365948
201909,5코스,3272,842917992,13819723602,3868575
201909,7코스,2518,1830192099,53226623709,5863417
201909,건강과성박물관,2760,258326830,2556823199,2228206
201909,김녕미로공원-2,410,2181156551,3344677629,1042456
201909,남원읍1,10412,1401830134,15736689911,7547361
201909,남원읍6,2078,384280428,5781822398,1991183
201909,노리매(매화테마공원),356,26238451,193799899,462144
201909,대정 영어교육도시,4038,6263127589,58847899519,9235594
201909,동산교,24621,7294178282,52559665951,66889776
201909,마라해양도립공원,2916,2063356460,7357787451,3581391
201909,무릉문화의집,323,112909084,1270262252,367925
201909,문예회관(전기차),10322,2271745479,14002776049,35738164
201909,문화의 거리,20993,15160548256,1.38859E+11,47819826
201909,바오젠거리,16316,14958212194,1.40473E+11,69540165
201909,발자국화석지관리사무소,1216,239013239,12945769673,646672
201909,백년초박물관,91,13510763,20629814,172944
201909,비자림,3080,8725516997,49152156932,16221819
201909,사계 해변,5063,1013329517,9302648530,8452810
201909,사라봉공원(충혼각),1797,1648707695,31299972387,7524823
201909,사라봉오거리,12977,1355120292,12675623589,44884202
201909,산남새마을금고,23281,908736478,19555680535,6400372
201909,삼무공원,74307,38767365489,3.26475E+11,239335717
201909,삼성혈 문화의 거리,18771,5976707207,65774599570,90846581
201909,삼양2동,15360,4221089874,39634428895,58972320
201909,생각하는정원,889,4497686019,17980683724,5516071
201909,서귀포농업기술센터,1894,850165997,12299484463,7489178
201909,서귀포시궁도장,260,48771461,739605319,448864
201909,서귀포예술의전당,8448,549240382,7265797196,4269472
201909,서귀포자연휴양림(관리동랙),662,670888929,2709382986,2603109
201909,서문가구거리,25945,10752184504,81830011350,82272792
201909,선녀와나무꾼테마공원,698,1573443375,7488203162,3192813
201909,성산읍3,2246,290378,737517,604239
201909,성산포항,5177,2610736801,31302771971,7087506
201909,성산포항 종합여객터미널(출발),5097,4157730140,21807580699,4425457
201909,세계성문화박물관(2층),1144,196721212,2401422065,3487862
201909,수운근린공원,3280,2112099588,15737181340,9671452
201909,신산공원,2667,1521932055,10984363474,9596400
201909,신제주로터리,9768,1905220079,24359078482,7262699
201909,아랑조을거리 공영주차장,18501,1187131445,32098071113,6659755
201909,아프리카박물관,342,615139396,14054975884,3191171
201909,안덕면4,9351,473078502,7084802090,1766480
201909,애월119센터,4973,1111529655,10384652598,20035622
201909,애월도서관,7391,2959497341,52486850071,27615076
201909,애월해안로,4659,3364838531,16157286811,17928479
201909,영화문화예술센터,2371,41091334612,87628803257,16310770
201909,오현중고등학교,16537,5889597910,71818956287,18884798
201909,외도부영 2차 아파트,11977,4220666859,63450895185,36413721
201909,외도초등학교,21259,3853433478,35095551080,75616787
201909,용담공원,4552,10439445627,53955308654,10908423
201909,용담사거리,3052,563050149,6566937881,10321000
201909,용담해안 카페촌거리,13249,18022560101,1.6091E+11,58206559
201909,우리은행 서귀포점 인근 공영주차장,14448,2938610075,42437624814,12149558
201909,월평마을,2191,1210701005,16295135211,7688604
201909,이도주공아파트,30920,8655553846,68212142088,71641933
201909,이중섭거리,8175,6532742538,1.20582E+11,16487798
201909,이호테우해변,5656,23845401198,2.45138E+11,34010455
201909,일출랜드,598,988624153,3787227621,1203191
201909,전지훈련장,170,112804628,2328336778,1854509
201909,제주권역재활병원,6037,4113340968,1.74904E+11,36969592
201909,제주대학교병원,9188,2905474507,17797226641,28104012
201909,제주민속오일장,27362,5721365168,67526616021,91054813
201909,제주은행(북),32210,3629028678,39390936915,13322321
201909,제주추사관,484,56115935,283431929,717823
201909,제주한라대학교(아쉬람BD_CU),26440,18088225322,1.71384E+11,89847330
201909,주상절리대(제1매표소),703,1194593249,23436045920,1631869
201909,중문·색달해변,2579,4378031040,11364109576,7674907
201909,중문고등학교(북),12294,575572562,8207894521,3851843
201909,중문관광단지,14138,8393778424,40541180682,20324809
201909,중앙로터리,20611,5911409377,49197801344,15385839
201909,천지동 아랑조을거리,8629,2178277577,53148527455,9172772
201909,카멜리아힐,1466,2304866935,25241924802,4216376
201909,탑동 테마거리,5382,9083730409,37911327617,10244750
201909,포니벨리,1486,1880070754,16013563929,3935249
201909,표선면5,9733,2422016116,23202130924,7006246
201909,하효 쇠소깍 해변,3758,6860398205,57663096756,11869798
201909,한국방송통신대학,23582,8969248253,74368177098,50858960
201909,한담해변,5467,20801830315,56673219741,27199862
201909,한라생태숲,1276,9147827301,92460804874,11809672
201909,한림체육관,1081,51975057,492702114,584631
201909,한마음공원,3171,3432461078,24708185841,10934197
201909,한울랜드(화석.연박물관),229,1410268880,7116820662,1079910
201909,함덕비석거리(남),10284,6059412425,21103666003,31525740
201909,현대산부인과,29458,5561323687,1.06347E+11,17019231
201909,효돈동2,4326,236608787,2748482176,2090880
201907,13코스,1309,2986481620,17570045236,5888832
201907,9코스,785,3674707241,17645585917,1893521
201907,GS25 너울빌리지점,1268,324698021,628461384,4690430
201907,교육박물관,1250,2618590641,32125759700,2586393
201907,구좌읍사무소,5118,1337060869,11725728098,17204840
201907,구좌체육관,942,2556158789,25478374974,2819069
201907,꿈바당도서관-2,1586,2108553472,46620453234,4230685
201907,남서광마을입구(남),24693,5240237310,45314410191,55092999
201907,남원읍 공영주차장,2987,6667217589,51998822505,6252968
201907,남원읍6,1829,3016787869,18856947335,1894645
201907,노리매(매화테마공원),352,665840189,2705173856,442846
201907,대기고등학교,1209,818089390,9071920769,4511687
201907,동산교,24040,15632699166,1.44833E+11,54497981
201907,마라해양도립공원,2713,6732637196,28384612681,3125359
201907,무오법정사,228,1309625882,19125445328,791603
201907,문화의 거리,25967,15676936631,1.14734E+11,53594696
201907,믿거나말거나박물관,7144,20712934844,1.12694E+11,8984324
201907,백록초등학교,2199,1473499125,12353059321,6307522
201907,보목하수처리장,647,2006001500,28876282036,3302276
201907,비체올린,288,3688267667,50105443437,4500099
201907,사라봉공원(모충사),3572,1077665088,10350384517,12285607
201907,삼성초등학교,18959,4318252235,33426213324,58991318
201907,삼양1동,10551,19615598196,1.06377E+11,48219152
201907,서귀포시외버스터미날,12709,8443410857,2.50381E+11,9989748
201907,서귀포시청 1청사,21674,20474801215,2.5932E+11,23567255
201907,서귀포여자고등학교(북),20192,20984857427,3.80676E+11,20840608
201907,석굴암 / 천왕사 숲길,434,477976316,2117730554,2158778
201907,성산읍3,11928,7315438637,73023174058,3850343
201907,성산포수협표선지점,10936,12231773040,89823092476,9086577
201907,성판악휴게소,2450,7639654658,20286377396,7514889
201907,세계술박물관,1048,431984368,4679165491,1012504
201907,세계자동차박물관,1133,10668740489,48581102807,4349367
201907,세화 해변,6092,15290230226,69883776548,25202008
201907,수월봉,616,4892685549,8537721676,1166512
201907,시민회관,23572,18429757568,2.48067E+11,99195954
201907,안덕면3,7846,4104326883,36583695130,2588694
201907,안덕면4,10024,2795952505,30406490740,2379112
201907,안덕면5,5187,1965643697,36002494285,3239342
201907,안덕면7,5446,2628559164,28759076872,1561119
201907,애월도서관,4428,5103509716,77799688671,16875467
201907,애월읍3,12691,2295945085,27883198590,40749007
201907,애월해안로,6268,6587990618,50232043560,26371972
201907,오일시장 일대 공영주차장,3032,2102352080,19597164346,10750971
201907,올인하우스,1045,7391263383,12861148393,1199811
201907,외도구획정리지구,4629,1652245488,15028781111,17331654
201907,외도동주민센터,16186,1401135435,16139305712,20260748
201907,용담레포츠공원,2723,1122337078,10828522446,9835584
201907,용담사거리,4013,965115837,9667262648,13534114
201907,용담해안 카페촌거리,13304,19137956454,1.59199E+11,58086134
201907,우도-망루등대,1469,10404949068,14826177252,1753782
201907,우도-서빈백사해수욕장,3818,33351680242,2.05193E+11,10811170
201907,원노형,20605,5217628242,29815012950,28484397
201907,월산마을,11154,6583504851,47053139499,40533135
201907,자연사랑갤러리,183,427285931,1087469265,293732
201907,자치경찰단 서귀포지역경찰대,8060,5315135837,1.01723E+11,8746470
201907,제주관광대학,7175,11853015266,1.30416E+11,26658810
201907,제주농업기술센터,553,3335578641,24225145917,2782755
201907,제주돌문화공원,522,3330811218,5747704216,2800592
201907,제주민속촌,2550,11882346822,80623391099,3278605
201907,제주별빛누리공원,334,1776118466,23731184786,1846782
201907,제주소방서 항만119센터,1096,316127170,2801435656,3984431
201907,제주유리박물관,266,967684105,7858624003,1042946
201907,제주장미불빛축제,1539,2781271057,8598964113,4967916
201907,제주중앙여자고등학교(교통섬),9643,910238787,9406344006,29972917
201907,제주추사관,654,861773789,2417569897,957582
201907,제주항연안여객터미널,1507,21811385283,2.05998E+11,5542202
201907,제주허브동산,890,3568703950,10550072071,1567370
201907,조천119센터,3141,243790237,1654837642,11371215
201907,종달리해변,784,2624478360,14983131963,3060832
201907,주상절리대,2202,4537252166,25047699225,2625549
201907,중문랜드,4752,11594717340,67210080539,6563655
201907,중문우체국,13930,11561557017,1.2762E+11,11586813
201907,탐라장애인 종합복지관,41086,6208870346,71915276733,109637326
201907,탑동입구,16719,6636310518,35888175091,27821030
201907,표선면2,1449,1330543444,15271184169,1357688
201907,하모2리,9813,7491518893,98184834193,9496607
201907,한라산국립공원,354,3074446731,7778268432,2062169
201907,한라생태숲,1586,5881262133,56838411288,13426052
201907,함덕리(3구)(북),9527,6115495777,14001397262,15512992
201907,헬로키티 아일랜드,3852,15711652743,51833158391,4393967
201907,협재 해변,9316,26539232770,69130955029,36624619
201907,협재해변,8007,68927348239,2.42037E+11,25349288
201907,화북휴먼시아(화북4상가),1213,1999490571,15201817365,3198526
201907,화순 곶자왈 생태탐방숲길,537,790819158,5463612950,570258
201907,황금륭골든힐허브팜,210,1613802771,11138494246,554483
201907,효돈동1,2074,889943340,15630428574,1038540
201907,휴애리(생활공원),485,3356949879,19295623069,3684518
201908,10-1코스,736,23534941607,1.27263E+11,8976432
201908,13코스,1349,3291980780,12331298083,7361274
201908,16코스(고내포구-항파두리-광령1리),6552,16646271402,77596989918,32096505
201908,1코스 시작점,2134,3161835959,26851278412,4062199
201908,7-1코스,10281,8745112618,2.672E+11,9280921
201908,8코스,2747,21982850747,1.32838E+11,8211821
201908, 제주의료원 부속 요양병원,1559,16330507705,2.43206E+11,43727652
201908,관음사 휴게소,1400,14902258237,94735068959,8968640
201908,국수문화거리,15538,7289861681,81575195782,36983531
201908,김녕 성세기 해변,3704,19152973637,61179574981,16821196
201908,남서광마을입구(남),26181,9474495509,42141948469,70299262
201908,노루생태공원,788,2140671831,17538543597,2817074
201908,노리매(매화테마공원),346,224233913,3207211927,467867
201908,노형오거리,67775,30871577586,2.11623E+11,168590598
201908,다이나믹메이즈,1171,6868202114,55034531079,2389489
201908,대정읍1,4187,2211634532,37287530530,4839855
201908,돈내코,2597,33312357711,2.07026E+11,10872890
201908,롯데마트,23008,5868115095,60420892453,86837028
201908,만장굴,3161,24726415785,1.03511E+11,17002912
201908,모구리야영장,1818,92684069495,1.40009E+12,45842878
201908,모슬포중앙시장,7014,6888715506,83598405994,12377396
201908,문예회관,32246,19323296843,2.59577E+11,99704177
201908,믿거나말거나박물관,7587,28587858183,1.15807E+11,8921114
201908,발자국화석지관리사무소,1423,1008801197,41846402637,1546976
201908,버스,1077350,6.72959E+13,4.44088E+12,3376571879
201908,봉개동주민센터,740,3300443964,1.18894E+11,3306754
201908,비석거리,22794,3943242772,35659418446,6562434
201908,비자림,3428,20287546678,77548561598,19619469
201908,삼성혈 문화의 거리,18620,7523342745,84080587599,78420689
201908,서귀북초등학교(동),29075,14111605807,1.8321E+11,17414992
201908,서귀포 자기주도학습지원센터,2101,3217308392,41395283779,2951258
201908,서귀포 치유의 숲,871,16352165982,82228162567,7750423
201908,서귀포성당 뒤 주차장(솔동산로근처),1547,2124392458,45154398156,4317616
201908,서귀포시 동부보건소,1714,7079805330,1.79397E+11,6293265
201908,서귀포시립이중섭미술관,926,8707538371,43104711543,4226994
201908,서귀포시민회관,4089,3176773512,45108775791,5027469
201908,서귀포자연휴양림(동백동),1001,1465209894,11918481863,1152059
201908,서귀포천문과학문화관,318,18586629972,1.00273E+11,3510054
201908,선녀와나무꾼테마공원,633,2257068129,3767916222,2918102
201908,설문대여성문화센터,2561,1693469889,18770797320,9658289
201908,성산리사무소(성산일출봉입구 서 ),10657,24737653838,1.43855E+11,13291918
201908,성산포항 종합여객터미널(출발),6000,17420414809,1.84978E+11,4944297
201908,세화 해변,5715,22204631890,87020288363,25944665
201908,소암현중화기념관,1322,2600604896,90889014075,6860573
201908,소인국테마파크,3883,27762077237,2.79014E+11,9569536
201908,애월도서관,5793,4149235539,70933902560,21234317
201908,애월읍2,3177,2917438587,22087719409,10589558
201908,애월체육관,2398,14792253690,32068265408,3002631
201908,연동대림1차아파트,20789,7456233863,88651274336,74309603
201908,오름중학교(삼화마트),139,101450784,362023096,441683
201908,오일시장 일대 공영주차장,3105,4948361503,22304192712,11682186
201908,오현중고등학교,16095,6001194755,68727226947,28015590
201908,용담공원,5280,16482188557,1.07703E+11,12275240
201908,용담해안 카페촌거리,14224,24111481906,1.36932E+11,66446759
201908,우도-서빈백사해수욕장,4206,41572076157,2.20318E+11,12977374
201908,월평마을,2130,1522928420,13999633498,7525084
201908,유리의성,435,1354060765,15784198729,1394494
201908,이도공원,5108,1340793614,22236366415,15544521
201908,이호테우해변,11149,81239181088,6.14216E+11,58248203
201908,제주 중앙여자고등학교 버스정류소,48730,22570760531,2.49193E+11,154080706
201908,제주고등학교,27691,12407912759,1.10736E+11,99825538
201908,제주공룡휴게소박물관,86,1418896981,7858407540,385484
201908,제주관광대학,6385,11678911484,1.0013E+11,24677168
201908,제주국민체육센터,2470,4375185173,60810099253,6712993
201908,제주국제공항,37774,24653219776,1.655E+11,90289670
201908,제주대학교병원,9195,1802094192,15229314431,28607651
201908,제주시청,18829,9696716725,83134572110,67599408
201908,제주옹기박물관,159,1059771749,28833952236,821880
201908,제주월드컵경기장 서귀포버스터미널,51658,25066614401,2.09269E+11,23561233
201908,제주조랑말타운,818,33721729207,5.23836E+11,17991640
201908,주상절리대(제1매표소),838,2642476887,45300265933,1413461
201908,중문고등학교(북),12957,2091891137,27189947544,3734339
201908,중문관광단지입구 (남),9234,4021825905,17617269661,3724663
201908,중문우체국,13776,11147298208,1.29452E+11,12122301
201908,중앙공원,10545,4386762724,74996056613,5795265
201908,지하상가,10916,61380429606,4.416E+11,231658702
201908,천지동자원순환센터,21783,10098967936,1.29705E+11,12099544
201908,축산진흥원,770,2253475612,3154113154,3067395
201908,코코몽 주차장,3482,10299086167,29215533834,3751887
201908,탑동 테마거리,7732,16746842312,61748202756,12723989
201908,테디베어뮤지엄,6686,22748311289,76826847898,7239280
201908,표선 해비치 해변,8640,63872768512,3.32506E+11,23216018
201908,하효 쇠소깍 해변,5166,48041503404,2.99041E+11,15250416
201908,한경119센터,2007,509723550,9269578621,7234103
201908,한국방송통신대학,25623,13002845000,75129789180,44503510
201908,한라병원,23617,20371076637,2.24213E+11,18625910
201908,항몽유적지,918,6180462494,19673506366,3244488
201908,해녀박물관,1795,2065256444,9492368925,5727148
201908,현대미술관,347,4962782356,33147857153,1632199
201908,혼인지,230,2629696659,18213309713,926217
201908,화순 금모래해변,3607,20930987032,2.36388E+11,16707360
201908,효돈동2,4413,4360830561,11354730321,1973323
201909,14코스,2693,4578141524,42463492525,14570156
201909,17코스(광령1리-외도-이호-용두암-산지천),5560,7563390121,1.12944E+11,24291268
201909,9코스,690,711822005,4689015484,1181748
201909,GS25 중문사거리점,5690,397420194,3872358906,3309178
201909,강창학경기장,6361,1753119760,26526201532,7023526
201909,건입동주민센터,697,1101090663,12139544098,2104614
201909,광양,2551,1770321779,13309535964,8640634
201909,구좌읍7,1074,160559892,1375889988,3389020
201909,구좌읍9,1000,620650710,1205268501,2898609
201909,국립제주박물관,2711,1346191448,16486116708,4148017
201909,국제평화센터,650,1671041430,30442702063,13676229
201909,남국원(교통섬),2265,356613596,1145993620,7086008
201909,노루생태관찰원,118,482368979,12552874320,1153374
201909,대정문화체육센터,11,0,0,33430
201909,대정읍1,4592,466860752,7402428849,4513099
201909,대학동(버스),14677,10522130371,1.45941E+11,49320498
201909,도두봉공원,4087,481473997,7604736258,4921548
201909,동홍동주민센터,3980,866642697,2.04599E+11,6685351
201909,로케디오월드,6,440819,847386,18871
201909,롯데리아 제주외도 DT,20780,4785127372,56868604970,40042400
201909,롯데마트,19005,5074561634,43990098280,73109794
201909,백록초등학교,1896,764921929,11496349839,5373589
201909,번개과학체험관,1303,2353633811,11669668438,5021920
201909,붉은오름자연휴양림,508,609281369,5513982302,1420006
201909,사라봉공원,2760,571371936,10301049359,3117187
201909,산천단 한국폴리텍대학(버스),9290,5433456272,68455232993,32749620
201909,삼성초등학교,18953,3637885416,45183805510,58932491
201909,삼양검은모래해변,2357,5220090690,24304753591,6995711
201909,삼양동주민센터,2685,995336796,19879573623,8423453
201909,서귀포 자기주도학습지원센터,2379,590472072,18604462809,2421883
201909,서귀포감귤박물관,508,1234397302,43102084646,5622569
201909,서귀포서부도서관,14616,54811473908,6.34981E+11,35246241
201909,서귀포시민회관,4634,534087292,8981732647,6183261
201909,서귀포전천후게이트볼장,4635,1000793183,2792029186,4043463
201909,서문시장,15170,9671046932,1.06629E+11,56417058
201909,서사라 문화거리,12524,6661433551,56799805526,76825739
201909,섭지코지,2863,3358538353,16668987804,3720640
201909,성산리사무소(성산일출봉입구 서 ),10587,6846579572,38977229670,14140022
201909,성산읍 공영주차장,4693,337590234,5841124706,2754700
201909,성산읍4,14629,3565268941,25713979345,5369489
201909,성읍민속마을-종탑,1604,199148795,1661597151,2119543
201909,세계술박물관,872,281936849,1302795011,1062477
201909,세화오일장 인근 주차장,2715,7930805347,28278641711,8572860
201909,아쿠아플라넷,2550,6836204607,75164318570,7996446
201909,안덕계곡,2885,257319487,2505489526,2572255
201909,안덕면6,4654,407346985,5277255309,1481705
201909,안덕우체국 뒤 주차장,1115,137085325,7230099287,1665710
201909,애월체육관,2134,1996712590,12379322908,4014958
201909,영화의거리->산지천,13789,20857983586,74742726065,36609767
201909,용문 사거리,5441,3149940722,31870111919,15933419
201909,"용연, 용두암",5804,6187434792,35822459472,15427141
201909,"우도- 우도봉입구,돌칸이해변",775,3246555855,19385634319,3048214
201909,우도-망루등대,1080,840734292,1901323199,1302005
